abstract strategy,action / dexterity,adventure,age of reason,american civil war,american indian wars,american revolutionary war,american west,ancient,animals,arabian,aviation / flight,bluffing,book,card game,children's game,city building,civil war,civilization,collectible components,comic book / strip,deduction,dice,economic,educational,electronic,environmental,expansion for base-game,exploration,fantasy,farming,fighting,game system,horror,humor,industry / manufacturing,korean war,mafia,math,mature / adult,maze,medical,medieval,memory,miniatures,modern warfare,movies / tv / radio theme,murder/mystery,music,mythology,napoleonic,nautical,negotiation,none,novel-based,number,party game,pike and shot,pirates,political,post-napoleonic,prehistoric,print & play,puzzle,racing,real-time,religious,renaissance,science fiction,space exploration,spies/secret agents,sports,territory building,trains,transportation,travel,trivia,video game theme,vietnam war,wargame,word game,world war i,world war ii,zombies,acting,action / movement programming,action point allowance system,area control / area influence,area enclosure,area movement,area-impulse,auction/bidding,betting/wagering,campaign / battle card driven,card drafting,chit-pull system,co-operative play,commodity speculation,crayon rail system,deck / pool building,dice rolling,grid movement,hand management,hex-and-counter,line drawing,memory,modular board,none,paper-and-pencil,partnerships,pattern building,pattern recognition,pick-up and deliver,player elimination,point to point movement,press your luck,rock-paper-scissors,role playing,roll / spin and move,route/network building,secret unit deployment,set collection,simulation,simultaneous action selection,singing,stock holding,storytelling,take that,tile placement,time track,trading,trick-taking,variable phase order,variable player powers,voting,worker placement,rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight,name
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3857,https://boardgamegeek.com/boardgame/8017/feurio,8017,feurio!,1,4,30,30,30,2003,6.14358,5.71606,560,https://cf.geekdo-images.com/original/img/ciy1v5uebefqybiudl9eifa33pm=/0x0/pic32854.jpg,10,"modular board, tile placement",683,"abstract strategy, environmental",heinrich glumpler,2.0,feurio!
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858,https://boardgamegeek.com/boardgame/1233/facts-five,1233,facts in five,1,5,30,30,30,1964,6.08595,5.7159699999999996,741,https://cf.geekdo-images.com/original/img/h9r43m3rn2b5nehw7hpna0wkn8u=/0x0/pic1651611.jpg,8,none,1872,"party game, trivia, word game",richard onanian,1.6711,facts in five
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859,https://boardgamegeek.com/boardgame/88253/unconditional-surrender-case-blue,88253,unconditional surrender! case blue,2,2,90,90,90,2010,7.515810000000001,5.71594,136,https://cf.geekdo-images.com/original/img/2tldj9z2kiijvp3mqvccv5feqb0=/0x0/pic2370039.jpg,14,hex-and-counter,665,"print & play, wargame, world war ii",salvatore vasta,2.5385,unconditional surrender! case blue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3860,https://boardgamegeek.com/boardgame/160432/ars-alchimia,160432,ars alchimia,2,4,100,100,100,2014,6.854019999999999,5.71586,209,https://cf.geekdo-images.com/original/img/jimcbulnetv_md9xslwf-e5qcjm=/0x0/pic2085442.jpg,10,"set collection, worker placement",532,fantasy,kuro,2.4444,ars alchimia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3861,https://boardgamegeek.com/boardgame/34334/waterloo-20,34334,waterloo 20,2,2,50,50,50,2008,6.96497,5.71571,197,https://cf.geekdo-images.com/original/img/pykpcirb-vpsjlssfz4xy0cfchg=/0x0/pic297963.jpg,0,hex-and-counter,358,"napoleonic, wargame",joseph miranda,2.2,waterloo 20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3862,https://boardgamegeek.com/boardgame/233976/pie-town,233976,pie town,2,4,90,60,90,2017,6.77543,5.7157,230,https://cf.geekdo-images.com/original/img/ajaymwstw506w1enagom1v2zz98=/0x0/pic3710496.jpg,14,worker placement,603,"deduction, dice",daniel fremgen,2.0,pie town
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3863,https://boardgamegeek.com/boardgame/217321/deja-vu,217321,dã©jã  vu,2,6,15,15,15,2017,6.6074399999999995,5.715669999999999,262,https://cf.geekdo-images.com/original/img/qlkcayamh--90qqehxcz8owsfvw=/0x0/pic3987978.png,8,set collection,334,"action / dexterity, memory, party game",heinz meister,1.0,dã©jã  vu
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3864,https://boardgamegeek.com/boardgame/129945/homestretch,129945,homestretch,2,6,60,60,60,2012,6.73101,5.715669999999999,237,https://cf.geekdo-images.com/original/img/l6o_glrvfp7ewt8jbvcn0k_bhty=/0x0/pic1405267.jpg,14,"betting/wagering, card drafting, dice rolling, roll / spin and move, stock holding",375,"animals, racing, sports",frank dilorenzo,1.6207,homestretch
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,https://boardgamegeek.com/boardgame/5233/great-battles-alexander,5233,the great battles of alexander,2,2,240,240,240,1991,7.0265699999999995,5.71528,202,https://cf.geekdo-images.com/original/img/zybnt6saa8yfbrbxwbpvvu8owac=/0x0/pic19606.jpg,12,"dice rolling, hex-and-counter, simulation",541,"ancient, fighting, wargame",mark herman,3.4545,the great battles of alexander
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,https://boardgamegeek.com/boardgame/142085/promised-land-1250-587-bc,142085,promised land: 1250-587 bc,2,6,150,150,150,2013,7.006130000000001,5.7152400000000005,199,https://cf.geekdo-images.com/original/img/8ouxzuifu1hvov2ge8pythsqf4u=/0x0/pic1653478.jpg,12,"area control / area influence, partnerships",439,"ancient, economic, fighting, religious","gary dicken, steve kendall, phil kendall",3.0869999999999997,promised land: 1250-587 bc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867,https://boardgamegeek.com/boardgame/458/sherlock-holmes-card-game,458,sherlock holmes: the card game,3,8,60,60,60,1991,6.26786,5.71513,462,https://cf.geekdo-images.com/original/img/d3wj6w39ycbey7it5l72bptnvt4=/0x0/pic12122.jpg,10,none,911,"card game, murder/mystery, novel-based",roger heyworth,1.4694,sherlock holmes: the card game
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868,https://boardgamegeek.com/boardgame/2281/pictionary,2281,pictionary,3,16,90,90,90,1985,5.81856,5.71509,5714,https://cf.geekdo-images.com/original/img/ochc2nwblp_5aijcy9-_2xl1go8=/0x0/pic336863.jpg,12,"line drawing, partnerships, roll / spin and move",8717,party game,rob angel,1.2489,pictionary
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869,https://boardgamegeek.com/boardgame/39088/hoppladi-hopplada,39088,hoppladi hopplada!,2,7,20,20,20,2008,6.30121,5.71505,413,https://cf.geekdo-images.com/original/img/gj8bcyv8jp4p5d6n_ydn0cryipq=/0x0/pic389241.jpg,8,"dice rolling, press your luck",636,"animals, children's game, dice",markus kropf,1.2647,hoppladi hopplada!
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3870,https://boardgamegeek.com/boardgame/142557/rorys-story-cubes-enchanted,142557,rory's story cubes: enchanted,1,12,15,15,15,2013,6.73522,5.714840000000001,247,https://cf.geekdo-images.com/original/img/fp8nktge_dk55xkdcp23ftktci8=/0x0/pic2401356.jpg,8,"co-operative play, dice rolling, pattern recognition, storytelling",1064,dice,rory o'connor,1.125,rory's story cubes: enchanted
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,https://boardgamegeek.com/boardgame/9615/station-master,9615,station master,2,6,60,30,60,2004,6.1567,5.7146,551,https://cf.geekdo-images.com/original/img/pdz9q_m5az4v9vsamvbqazhtfvc=/0x0/pic49425.jpg,10,"betting/wagering, commodity speculation, hand management",761,"card game, trains",chris bayliss,1.5479,station master
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872,https://boardgamegeek.com/boardgame/8096/logistico,8096,logistico,2,5,60,60,60,2003,6.20934,5.71445,499,https://cf.geekdo-images.com/original/img/vmc85qxgoat2pvqki9xtdi_tkzk=/0x0/pic220248.jpg,11,"action point allowance system, area movement, pick-up and deliver",505,"economic, transportation",cornã© van moorsel,2.7308,logistico
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3873,https://boardgamegeek.com/boardgame/176817/assassinorum-execution-force,176817,assassinorum: execution force,1,4,60,60,0,2015,6.685639999999999,5.71444,275,https://cf.geekdo-images.com/original/img/hnjuatsninea72x3u-s7fsyskuo=/0x0/pic2718934.jpg,12,"co-operative play, dice rolling, variable player powers",727,"miniatures, science fiction",none,2.1176,assassinorum: execution force
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874,https://boardgamegeek.com/boardgame/157323/mbt-second-edition,157323,mbt (second edition),2,0,360,0,360,2016,8.13015,5.71399,122,https://cf.geekdo-images.com/original/img/opmy5woeywz4hdjcnmg-aiilnbm=/0x0/pic2958247.jpg,0,"action / movement programming, dice rolling, hex-and-counter",638,"modern warfare, wargame",james m. day,3.75,mbt (second edition)
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875,https://boardgamegeek.com/boardgame/103877/casa-grande,103877,casa grande,2,4,45,30,45,2011,6.46705,5.71376,312,https://cf.geekdo-images.com/original/img/9uzy8n9hxzxsznxgtn3ldkhfkf4=/0x0/pic1378364.jpg,8,"pattern building, roll / spin and move",488,abstract strategy,gã¼nter burkhardt,2.1154,casa grande
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3876,https://boardgamegeek.com/boardgame/139443/superfight,139443,superfight,3,10,30,30,30,2013,6.02358,5.71371,1322,https://cf.geekdo-images.com/original/img/1unbvfjkpf5gzssrsgticgzu2ae=/0x0/pic2429251.png,5,"storytelling, variable player powers, voting",3316,"card game, comic book / strip, fighting, humor, party game, science fiction",jack dire,1.2778,superfight
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3877,https://boardgamegeek.com/boardgame/172225/exploding-kittens,172225,exploding kittens,2,5,15,15,15,2015,5.88679,5.71368,10385,https://cf.geekdo-images.com/original/img/xw9waqkoy8kvh6tqxtuwadfuaoo=/0x0/pic2691976.png,7,"hand management, player elimination, press your luck, set collection, take that",20432,"animals, card game, comic book / strip, humor","matthew inman, elan lee, shane small",1.0708,exploding kittens
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3878,https://boardgamegeek.com/boardgame/138963/arkham-investigator,138963,arkham investigator,1,10,120,120,120,2013,7.65297,5.71362,128,https://cf.geekdo-images.com/original/img/jsdxtuuzthhn59gpsrjqdt9efew=/0x0/pic1641644.png,12,"co-operative play, role playing, storytelling",210,"deduction, horror, murder/mystery, novel-based, print & play",hal eccles,2.4615,arkham investigator
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879,https://boardgamegeek.com/boardgame/62922/none-heroes,62922,none but heroes,2,2,60,60,60,2011,8.207410000000001,5.71358,108,https://cf.geekdo-images.com/original/img/ka8v1stuhf2-w6flkjpwng-itti=/0x0/pic960574.jpg,15,"dice rolling, hex-and-counter",558,"american civil war, civil war, wargame",dean essig,3.7143,none but heroes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3880,https://boardgamegeek.com/boardgame/107635/kairo,107635,kairo,2,4,45,45,45,2012,6.682910000000001,5.713509999999999,249,https://cf.geekdo-images.com/original/img/-m8wyw204kgowwvjwsnauugpn1e=/0x0/pic1102111.jpg,8,"hand management, tile placement",774,economic,kimmo sorsamo,2.5667,kairo
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,https://boardgamegeek.com/boardgame/176596/great-battles-alexander-macedonian-art-war,176596,the great battles of alexander: macedonian art of war,1,4,240,0,240,2014,8.44411,5.71336,93,https://cf.geekdo-images.com/original/img/mcsrc9pegieebzxcy2aiy6wfgxs=/0x0/pic2632632.jpg,0,"chit-pull system, dice rolling, hex-and-counter",410,"ancient, wargame","richard h. berg, mark herman",4.0,the great battles of alexander: macedonian art of war
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,https://boardgamegeek.com/boardgame/29379/ici-cest-la-france-algerian-war-independence-1954,29379,"ici, c'est la france! the algerian war of independence 1954 - 1962",2,2,300,300,300,2009,7.76377,5.71336,138,https://cf.geekdo-images.com/original/img/impcxwab76xxbsohacedoxdc7fk=/0x0/pic2216140.jpg,12,"action point allowance system, area control / area influence, area movement, chit-pull system",431,"modern warfare, political, wargame",kim kanger,2.7273,"ici, c'est la france! the algerian war of independence 1954 - 1962"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883,https://boardgamegeek.com/boardgame/25605/walhalla,25605,walhalla,3,4,60,60,60,2006,6.38361,5.7133199999999995,335,https://cf.geekdo-images.com/original/img/unfkxqitz7sp13o7uohcifhkfku=/0x0/pic152645.jpg,12,"area control / area influence, modular board",528,"fighting, medieval, mythology, nautical",alessandro zucchini,2.3019,walhalla
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,https://boardgamegeek.com/boardgame/185021/liguria,185021,liguria,3,4,60,60,60,2015,6.9238800000000005,5.7133,204,https://cf.geekdo-images.com/original/img/rr-b2e4j_unzlvktgw4ojsel1to=/0x0/pic2838799.jpg,12,"pick-up and deliver, set collection",737,none,alessandro zucchini,2.3846,liguria
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885,https://boardgamegeek.com/boardgame/38026/clue-harry-potter-edition,38026,clue: harry potter edition,3,5,30,30,30,2008,6.2965599999999995,5.71324,540,https://cf.geekdo-images.com/original/img/v9ewmmbtmm9lsmth7buycouebqs=/0x0/pic3062134.jpg,9,"paper-and-pencil, roll / spin and move",1424,"children's game, deduction, fantasy, movies / tv / radio theme, murder/mystery, novel-based",rob daviau,1.5484,clue: harry potter edition
